language,task,item_id,manualApproved,needsReview,reason,approvalUpdatedAt,reviewUpdatedAt,updatedYesterday,approvedToday,needsReviewToday,scoreSource,score
nl,vocab,main/itembank_by_task/vocab.xliff::vocab-item-162,false,true,confirm for difficulty,,2026-06-10T21:04:56.031Z,true,false,false,ai,0.2
nl,vocab,main/itembank_by_task/vocab.xliff::vocab-item-163,true,false,,2026-06-10T21:05:00.303Z,,true,false,false,manual,1
nl,vocab,main/itembank_by_task/vocab.xliff::vocab-item-164,true,false,,2026-06-10T21:05:03.546Z,,true,false,false,manual,1
nl,vocab,main/itembank_by_task/vocab.xliff::vocab-item-165,true,false,,2026-06-10T21:05:05.801Z,,true,false,false,manual,1
nl,vocab,main/itembank_by_task/vocab.xliff::vocab-item-166,true,false,,2026-06-10T21:05:09.029Z,,true,false,false,manual,1
nl,vocab,main/itembank_by_task/vocab.xliff::vocab-item-167,true,false,,2026-06-10T21:05:12.212Z,,true,false,false,manual,1
nl,vocab,main/itembank_by_task/vocab.xliff::vocab-item-168,true,false,,2026-06-10T21:05:14.282Z,,true,false,false,manual,1
nl,vocab,main/itembank_by_task/vocab.xliff::vocab-item-169,true,false,,2026-06-10T21:05:15.930Z,,true,false,false,manual,1
nl,vocab,main/itembank_by_task/vocab.xliff::vocab-item-170,true,false,,2026-06-10T21:05:49.080Z,,true,false,false,manual,1
nl,vocab,main/itembank_by_task/vocab.xliff::vocab-instruct-1,true,false,,2026-06-10T21:06:00.313Z,,true,false,false,manual,1
nl,vocab,main/itembank_by_task/vocab.xliff::vocab-practice-1,true,false,,2026-06-10T21:06:20.101Z,,true,false,false,manual,1
nl,vocab,main/itembank_by_task/vocab.xliff::vocab-instruct-2,true,false,,2026-06-10T21:06:26.953Z,,true,false,false,manual,1
nl,vocab,main/itembank_by_task/vocab.xliff::vocab-instruct-3,true,false,,2026-06-10T21:06:32.198Z,,true,false,false,manual,1
nl,vocab,main/itembank_by_task/vocab.xliff::vocab-item-171,true,false,,2026-06-10T21:06:49.633Z,,true,false,false,manual,1
nl,hearts-and-flowers,main/itembank_by_task/hearts-and-flowers.xliff::heart-instruct1,true,false,,2026-06-11T19:00:20.929Z,,false,true,false,manual,1
nl,hearts-and-flowers,main/itembank_by_task/hearts-and-flowers.xliff::heart-instruct2,true,false,,2026-06-11T19:00:45.230Z,,false,true,false,manual,1
nl,hearts-and-flowers,main/itembank_by_task/hearts-and-flowers.xliff::hearts-and-flowers-try-again,true,false,,2026-06-11T19:00:50.396Z,,false,true,false,manual,1
nl,hearts-and-flowers,main/itembank_by_task/hearts-and-flowers.xliff::heart-practice-feedback1,true,false,,2026-06-11T19:01:00.906Z,,false,true,false,manual,1
nl,hearts-and-flowers,main/itembank_by_task/hearts-and-flowers.xliff::hearts-and-flowers-practice-time,true,false,,2026-06-11T19:01:02.344Z,,false,true,false,manual,1
nl,hearts-and-flowers,main/itembank_by_task/hearts-and-flowers.xliff::heart-practice-feedback2,true,false,,2026-06-11T19:01:10.379Z,,false,true,false,manual,1
nl,hearts-and-flowers,main/itembank_by_task/hearts-and-flowers.xliff::hearts-and-flowers-instruct1,true,false,,2026-06-11T19:02:36.593Z,,false,true,false,manual,1
nl,hearts-and-flowers,main/itembank_by_task/hearts-and-flowers.xliff::hearts-and-flowers-instruct2,true,false,,2026-06-11T19:02:44.282Z,,false,true,false,manual,1
nl,hearts-and-flowers,main/itembank_by_task/hearts-and-flowers.xliff::hearts-and-flowers-play-time,true,false,,2026-06-11T18:57:15.650Z,,false,true,false,manual,1
nl,hearts-and-flowers,main/itembank_by_task/hearts-and-flowers.xliff::flower-instruct1,true,false,,2026-06-11T18:57:17.287Z,,false,true,false,manual,1
nl,hearts-and-flowers,main/itembank_by_task/hearts-and-flowers.xliff::flower-instruct2,true,false,,2026-06-11T18:57:24.383Z,,false,true,false,manual,1
nl,hearts-and-flowers,main/itembank_by_task/hearts-and-flowers.xliff::flower-practice-feedback1,true,false,,2026-06-11T18:57:30.906Z,,false,true,false,manual,1
nl,hearts-and-flowers,main/itembank_by_task/hearts-and-flowers.xliff::flower-practice-feedback2,true,false,,2026-06-11T18:57:35.649Z,,false,true,false,manual,1
nl,hearts-and-flowers,main/itembank_by_task/hearts-and-flowers.xliff::hearts-and-flowers-instruct3,true,false,,2026-06-11T18:57:44.317Z,,false,true,false,manual,1
nl,hearts-and-flowers,main/itembank_by_task/hearts-and-flowers.xliff::hearts-and-flowers-encourage1,true,false,,2026-06-11T18:57:48.651Z,,false,true,false,manual,1
nl,hearts-and-flowers,main/itembank_by_task/hearts-and-flowers.xliff::hearts-and-flowers-encourage2,true,false,,2026-06-11T18:57:54.388Z,,false,true,false,manual,1
nl,hearts-and-flowers,main/itembank_by_task/hearts-and-flowers.xliff::hearts-and-flowers-end,true,false,,2026-06-11T18:58:03.485Z,,false,true,false,manual,1
nl,memory-game,main/itembank_by_task/memory-game.xliff::memory-game-display,true,false,,2026-06-11T19:10:55.910Z,,false,true,false,manual,1
nl,memory-game,main/itembank_by_task/memory-game.xliff::memory-game-input,true,false,,2026-06-11T19:11:02.394Z,,false,true,false,manual,1
nl,memory-game,main/itembank_by_task/memory-game.xliff::memory-game-instruct1,true,false,,2026-06-11T19:11:09.376Z,,false,true,false,manual,1
nl,memory-game,main/itembank_by_task/memory-game.xliff::memory-game-instruct2,true,false,,2026-06-11T19:35:05.284Z,,false,true,false,manual,1
nl,memory-game,main/itembank_by_task/memory-game.xliff::memory-game-instruct3,true,false,,2026-06-11T19:11:37.065Z,,false,true,false,manual,1
nl,memory-game,main/itembank_by_task/memory-game.xliff::memory-game-instruct4,true,false,,2026-06-11T19:11:40.951Z,,false,true,false,manual,1
nl,memory-game,main/itembank_by_task/memory-game.xliff::memory-game-forward-prompt,true,false,,2026-06-11T19:11:48.229Z,,false,true,false,manual,1
nl,memory-game,main/itembank_by_task/memory-game.xliff::memory-game-forward-try-again,true,false,,2026-06-11T19:11:56.961Z,,false,true,false,manual,1
nl,memory-game,main/itembank_by_task/memory-game.xliff::memory-game-instruct5,true,false,,2026-06-11T19:12:13.202Z,,false,true,false,manual,1
nl,memory-game,main/itembank_by_task/memory-game.xliff::memory-game-instruct6,false,true,Laten we het geheugenspel nu omgekeerd spelen! vs. Laten we het geheugenspel nu achterstevoren spelen!,2026-06-11T19:14:14.074Z,2026-06-11T19:14:25.446Z,false,false,true,ai,1
nl,memory-game,main/itembank_by_task/memory-game.xliff::memory-game-instruct7,true,false,,2026-06-11T19:17:47.250Z,,false,true,false,manual,1
nl,memory-game,main/itembank_by_task/memory-game.xliff::memory-game-backward-prompt,false,true,sync on best word for backward,,2026-06-11T19:29:31.791Z,false,false,true,ai,1
nl,memory-game,main/itembank_by_task/memory-game.xliff::memory-game-backward-try-again,false,true,sync on best word for backward,,2026-06-11T19:30:26.728Z,false,false,true,ai,0.9
nl,math,main/itembank_by_task/math.xliff::math-instructions1,true,false,,2026-06-10T17:58:56.453Z,,true,false,false,manual,1
nl,math,main/itembank_by_task/math.xliff::math-intro1,true,false,,2026-06-10T17:59:06.308Z,,true,false,false,manual,1
nl,math,main/itembank_by_task/math.xliff::math-intro2,true,false,,2026-06-10T17:59:13.140Z,,true,false,false,manual,1
nl,math,main/itembank_by_task/math.xliff::math-intro-fractions,true,false,,2026-06-10T17:59:28.275Z,,true,false,false,manual,1
nl,math,main/itembank_by_task/math.xliff::number-comparison-prompt1,true,false,,2026-06-10T17:59:35.737Z,,true,false,false,manual,1
nl,math,main/itembank_by_task/math.xliff::number-comparison-prompt2,true,false,,2026-06-10T18:00:18.714Z,,true,false,false,manual,1
nl,math,main/itembank_by_task/math.xliff::number-identification-prompt1,true,false,,2026-06-10T18:00:27.389Z,,true,false,false,manual,1
nl,math,main/itembank_by_task/math.xliff::missing-number-prompt1,true,false,,2026-06-10T18:00:30.379Z,,true,false,false,manual,1
nl,math,main/itembank_by_task/math.xliff::missing-number-prompt2,true,false,,2026-06-10T18:00:34.092Z,,true,false,false,manual,1
nl,math,main/itembank_by_task/math.xliff::missing-number-prompt3,true,false,,2026-06-10T18:00:40.425Z,,true,false,false,manual,1
nl,math,main/itembank_by_task/math.xliff::addition-prompt1,true,false,,2026-06-10T18:00:46.565Z,,true,false,false,manual,1
nl,math,main/itembank_by_task/math.xliff::addition-prompt2,true,false,,2026-06-10T18:00:49.924Z,,true,false,false,manual,1
nl,math,main/itembank_by_task/math.xliff::subtraction-prompt1,true,false,,2026-06-10T18:00:54.865Z,,true,false,false,manual,1
nl,math,main/itembank_by_task/math.xliff::subtraction-prompt2,true,false,,2026-06-10T18:00:58.557Z,,true,false,false,manual,1
nl,math,main/itembank_by_task/math.xliff::multiplication-prompt1,true,false,,2026-06-10T18:01:03.725Z,,true,false,false,manual,1
nl,math,main/itembank_by_task/math.xliff::multiplication-prompt2,true,false,,2026-06-10T18:01:05.083Z,,true,false,false,manual,1
nl,math,main/itembank_by_task/math.xliff::number-line-instruct1,true,false,,2026-06-10T18:01:21.013Z,,true,false,false,manual,1
nl,math,main/itembank_by_task/math.xliff::number-line-prompt1,false,true,"confirm that ""marked"" is implied.",,2026-06-10T18:03:11.163Z,true,false,false,ai,0.4
nl,math,main/itembank_by_task/math.xliff::number-line-slider-prompt1,false,true,"""select"" vs. ""mark"" - confirm this fits with the task",,2026-06-10T18:05:01.860Z,true,false,false,ai,1
nl,math,main/itembank_by_task/math.xliff::number-identification-1,true,false,,2026-06-10T18:05:08.899Z,,true,false,false,manual,1
nl,math,main/itembank_by_task/math.xliff::number-identification-2,true,false,,2026-06-10T18:05:10.594Z,,true,false,false,manual,1
nl,math,main/itembank_by_task/math.xliff::number-identification-3,true,false,,2026-06-10T18:05:12.275Z,,true,false,false,manual,1
nl,math,main/itembank_by_task/math.xliff::number-identification-4,true,false,,2026-06-10T18:05:18.334Z,,true,false,false,manual,1
nl,math,main/itembank_by_task/math.xliff::number-identification-5,true,false,,2026-06-10T18:05:19.379Z,,true,false,false,manual,1
nl,math,main/itembank_by_task/math.xliff::number-identification-6,true,false,,2026-06-10T18:05:20.924Z,,true,false,false,manual,1
nl,math,main/itembank_by_task/math.xliff::number-identification-7,true,false,,2026-06-10T18:05:22.658Z,,true,false,false,manual,1
nl,math,main/itembank_by_task/math.xliff::number-identification-8,true,false,,2026-06-10T18:05:24.573Z,,true,false,false,manual,1
nl,math,main/itembank_by_task/math.xliff::number-identification-10,true,false,,2026-06-10T18:05:27.545Z,,true,false,false,manual,1
nl,math,main/itembank_by_task/math.xliff::number-identification-9,true,false,,2026-06-10T18:05:25.996Z,,true,false,false,manual,1
nl,math,main/itembank_by_task/math.xliff::number-identification-11,true,false,,2026-06-10T18:05:29.245Z,,true,false,false,manual,1
nl,math,main/itembank_by_task/math.xliff::number-identification-12,true,false,,2026-06-10T18:05:31.063Z,,true,false,false,manual,1
nl,math,main/itembank_by_task/math.xliff::number-identification-14,true,false,,2026-06-10T18:05:33.913Z,,true,false,false,manual,1
nl,math,main/itembank_by_task/math.xliff::number-identification-13,true,false,,2026-06-10T18:05:32.530Z,,true,false,false,manual,1
nl,math,main/itembank_by_task/math.xliff::number-identification-15,true,false,,2026-06-10T18:05:34.900Z,,true,false,false,manual,1
nl,math,main/itembank_by_task/math.xliff::number-identification-16,true,false,,2026-06-10T18:05:36.364Z,,true,false,false,manual,1
nl,math,main/itembank_by_task/math.xliff::number-identification-17,true,false,,2026-06-10T18:05:37.830Z,,true,false,false,manual,1
nl,math,main/itembank_by_task/math.xliff::number-identification-18,true,false,,2026-06-10T18:05:39.280Z,,true,false,false,manual,1
nl,math,main/itembank_by_task/math.xliff::number-identification-19,true,false,,2026-06-10T18:05:40.742Z,,true,false,false,manual,1
nl,math,main/itembank_by_task/math.xliff::number-identification-21,true,false,,2026-06-10T18:05:44.823Z,,true,false,false,manual,1
nl,math,main/itembank_by_task/math.xliff::number-identification-20,true,false,,2026-06-10T18:05:43.096Z,,true,false,false,manual,1
nl,math,main/itembank_by_task/math.xliff::number-identification-23,true,false,,2026-06-10T18:05:48.142Z,,true,false,false,manual,1
nl,math,main/itembank_by_task/math.xliff::number-identification-22,true,false,,2026-06-10T18:05:46.426Z,,true,false,false,manual,1
nl,math,main/itembank_by_task/math.xliff::number-identification-25,true,false,,2026-06-10T18:05:50.664Z,,true,false,false,manual,1
nl,math,main/itembank_by_task/math.xliff::number-identification-24,true,false,,2026-06-10T18:05:48.993Z,,true,false,false,manual,1
nl,math,main/itembank_by_task/math.xliff::number-identification-28,true,false,,2026-06-10T18:05:53.933Z,,true,false,false,manual,1
nl,math,main/itembank_by_task/math.xliff::number-identification-26,true,false,,2026-06-10T18:05:51.528Z,,true,false,false,manual,1
nl,math,main/itembank_by_task/math.xliff::number-identification-27,true,false,,2026-06-10T18:05:52.908Z,,true,false,false,manual,1
nl,math,main/itembank_by_task/math.xliff::number-identification-29,true,false,,2026-06-10T18:05:55.266Z,,true,false,false,manual,1
nl,math,main/itembank_by_task/math.xliff::number-identification-30,true,false,,2026-06-10T18:05:56.575Z,,true,false,false,manual,1
nl,math,main/itembank_by_task/math.xliff::number-identification-31,true,false,,2026-06-10T18:05:58.463Z,,true,false,false,manual,1
nl,math,main/itembank_by_task/math.xliff::number-identification-32,true,false,,2026-06-10T18:05:59.279Z,,true,false,false,manual,1
nl,math,main/itembank_by_task/math.xliff::number-identification-33,true,false,,2026-06-10T18:06:00.831Z,,true,false,false,manual,1
nl,math,main/itembank_by_task/math.xliff::number-identification-35,true,false,,2026-06-10T18:06:03.543Z,,true,false,false,manual,1
nl,math,main/itembank_by_task/math.xliff::number-identification-34,true,false,,2026-06-10T18:06:01.915Z,,true,false,false,manual,1
nl,math,main/itembank_by_task/math.xliff::number-identification-36,true,false,,2026-06-10T18:06:05.410Z,,true,false,false,manual,1
nl,math,main/itembank_by_task/math.xliff::number-identification-37,true,false,,2026-06-10T18:06:06.666Z,,true,false,false,manual,1
nl,math,main/itembank_by_task/math.xliff::number-identification-38,true,false,,2026-06-10T18:06:09.776Z,,true,false,false,manual,1
nl,math,main/itembank_by_task/math.xliff::number-identification-39,true,false,,2026-06-10T18:06:13.453Z,,true,false,false,manual,1
nl,math,main/itembank_by_task/math.xliff::number-identification-40,true,false,,2026-06-10T18:06:14.825Z,,true,false,false,manual,1
nl,math,main/itembank_by_task/math.xliff::number-identification-41,true,false,,2026-06-10T18:06:16.625Z,,true,false,false,manual,1
nl,math,main/itembank_by_task/math.xliff::math-instructions1-heavy,true,false,,2026-06-10T18:06:29.393Z,,true,false,false,manual,1
nl,math,main/itembank_by_task/math.xliff::math-intro1-heavy,true,false,,2026-06-10T18:06:36.883Z,,true,false,false,manual,1
nl,math,main/itembank_by_task/math.xliff::math-intro2-heavy,true,false,,2026-06-10T18:06:43.149Z,,true,false,false,manual,1
nl,math,main/itembank_by_task/math.xliff::ns-number-identification-1,true,false,,2026-06-10T18:07:17.472Z,,true,false,false,manual,1
nl,math,main/itembank_by_task/math.xliff::counting-intro,true,false,,2026-06-10T18:06:58.061Z,,true,false,false,manual,1
nl,math,main/itembank_by_task/math.xliff::ns-number-identification-2,true,false,,2026-06-10T18:07:22.761Z,,true,false,false,manual,1
nl,math,main/itembank_by_task/math.xliff::counting-intro-afc,true,false,,2026-06-10T18:07:08.217Z,,true,false,false,manual,1
nl,math,main/itembank_by_task/math.xliff::ns-number-identification-10,true,false,,2026-06-10T18:12:40.027Z,,true,false,false,manual,1
nl,math,main/itembank_by_task/math.xliff::ns-number-identification-7,true,false,,2026-06-10T18:12:38.135Z,,true,false,false,manual,1
nl,math,main/itembank_by_task/math.xliff::ns-number-identification-5,true,false,,2026-06-10T18:07:30.220Z,,true,false,false,manual,1
nl,math,main/itembank_by_task/math.xliff::counting-1,true,false,,2026-06-10T18:12:43.585Z,,true,false,false,manual,1
nl,math,main/itembank_by_task/math.xliff::number-identification-42,true,false,,2026-06-10T18:13:14.033Z,,true,false,false,manual,1
nl,math,main/itembank_by_task/math.xliff::ns-number-comp-2,true,false,,2026-06-10T18:13:11.950Z,,true,false,false,manual,1
nl,math,main/itembank_by_task/math.xliff::counting-2,true,false,,2026-06-10T18:12:45.522Z,,true,false,false,manual,1
nl,math,main/itembank_by_task/math.xliff::ns-number-comp-1,true,false,,2026-06-10T18:12:47.730Z,,true,false,false,manual,1
nl,math,main/itembank_by_task/math.xliff::number-identification-45,true,false,,2026-06-10T18:13:17.097Z,,true,false,false,manual,1
nl,shape-rotation,main/itembank_by_task/shape-rotation.xliff::mental-rotation-prompt2,false,true,"does this need ""matches""?",,2026-06-10T18:21:11.098Z,true,false,false,ai,1
nl,shape-rotation,main/itembank_by_task/shape-rotation.xliff::mental-rotation-instruct-3D,true,false,,2026-06-10T18:18:46.191Z,,true,false,false,manual,1
nl,shape-rotation,main/itembank_by_task/shape-rotation.xliff::mental-rotation-prompt1,true,false,,2026-06-10T18:21:20.118Z,,true,false,false,manual,1
nl,pattern-matching,main/itembank_by_task/pattern-matching.xliff::matrix-reasoning-instruct1,true,false,,2026-06-10T21:37:16.869Z,,true,false,false,manual,1
nl,pattern-matching,main/itembank_by_task/pattern-matching.xliff::matrix-reasoning-instruct2,true,false,,2026-06-10T21:37:27.105Z,,true,false,false,manual,1
nl,pattern-matching,main/itembank_by_task/pattern-matching.xliff::matrix-reasoning-instruct1-part1-downex,true,false,,2026-06-10T21:37:30.168Z,,true,false,false,manual,1
nl,memory-game,main/itembank_by_task/memory-game.xliff::memory-game-instruct2-downex,true,false,,2026-06-11T19:30:45.433Z,,false,true,false,manual,1
nl,memory-game,main/itembank_by_task/memory-game.xliff::memory-game-instruct1-downex,true,false,,2026-06-11T19:30:39.508Z,,false,true,false,manual,1
nl,memory-game,main/itembank_by_task/memory-game.xliff::memory-game-instruct3-downex,true,false,,2026-06-11T19:30:54.643Z,,false,true,false,manual,1
nl,memory-game,main/itembank_by_task/memory-game.xliff::memory-game-instruct4-downex,true,false,,2026-06-11T19:31:00.920Z,,false,true,false,manual,1
nl,memory-game,main/itembank_by_task/memory-game.xliff::memory-game-feedback-incorrect-downex,true,false,,2026-06-11T19:31:15.392Z,,false,true,false,manual,1
nl,memory-game,main/itembank_by_task/memory-game.xliff::memory-game-instruct5-downex,true,false,,2026-06-11T19:31:08.001Z,,false,true,false,manual,1
nl,memory-game,main/itembank_by_task/memory-game.xliff::memory-game-instruct6-downex,true,false,,2026-06-11T19:31:25.340Z,,false,true,false,manual,1
nl,memory-game,main/itembank_by_task/memory-game.xliff::memory-game-instruct7-downex,true,false,,2026-06-11T19:31:38.477Z,,false,true,false,manual,1
nl,memory-game,main/itembank_by_task/memory-game.xliff::memory-game-instruct8-downex,true,false,,2026-06-11T19:32:01.072Z,,false,true,false,manual,1
nl,memory-game,main/itembank_by_task/memory-game.xliff::memory-game-instruct9-downex,true,false,,2026-06-11T19:32:11.703Z,,false,true,false,manual,1
